id,electricity_unit,water_unit,otherfee,parking_unit,room_code,room_id,price,house_name,is_allow_electric_car,electricity_fee,water_fee,card_fee,washing_machine_fee,parking_fee,garbage_fee,card_unit,garbage_unit,has_wifi,address,amenities,last_update,created_at,updated_at,latitude,longitude
610231f9-48c2-4373-8a28-b76122c29f65,/kWh,/ng,0,/xe,103,58bac7f0-e72c-47fb-912f-8c2a4ba42dbb,3700000,241 AN DƯƠNG VƯƠNG,false,3800,100000,0,0,120000,150000,/ng,/ph,True,"241 An Dương Vương, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Dân văn phòng | \nVị trí: An Dương Vương | Võ Văn Kiệt | Kinh Dương Vương | Giáp Quận 8 (gen_random_uuid(), 3p) | Cách Bến xe Miền Tây (gen_random_uuid(), 5p) | \nTiện ích: ĐH Công nghệ TP.HCM | Chợ An Dương Vương | Công viên | \nThực tế: Thuận tiện di chuyển""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
63f67402-f17e-42a6-be6f-4065809f8e9f,/kWh,/m3,0,/xe,403,593c09f5-b022-483d-a95c-ff0f9df060d0,4200000,68 ĐƯỜNG D6,false,3800,20000,0,0,0,200000,/ng,/ph,True,"68 đường D6, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường D6 | Đỗ Xuân Hợp | Dương Đình Hội | Giáp Quận 2 (gen_random_uuid(), 5p) | Cách Khu CNC (gen_random_uuid(), 7p) | \nTiện ích: CĐ Nghề | Chợ Phước Long B | Công viên | \nThực tế: Yên tĩnh, thuận tiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.9779341,106.7448245
65df8a7e-645c-4585-b188-1c96aaf4a1a5,/kWh,/m3,150000,/xe,2051B,5d4eca07-2e46-49cb-8733-87a3fdd94bb1,2300000,504/58 KINH DƯƠNG VƯƠNG,false,3500,20000,0,0,120000,0,/ng,/ng,False,"504/58 KINH DƯƠNG VƯƠNG, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Dân văn phòng | \nVị trí: Kinh Dương Vương | Hồ Học Lãm | Võ Văn Kiệt | Giáp Quận 8 (gen_random_uuid(), 5p) | Cách Bến xe Miền Tây (gen_random_uuid(), 5p) | \nTiện ích: ĐH Công nghệ TP.HCM | Siêu thị BigC | Công viên Phú Lâm | \nThực tế: Kết nối đại lộ nhanh chóng""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
66814354-2ee7-4c49-87e6-80c4bff402f2,/kWh,/ng,0,/xe,201,5d5f6c0a-d3c4-43c6-ac4a-6186f7b49aac,3900000,241 AN DƯƠNG VƯƠNG,false,3800,100000,0,0,120000,150000,/ng,/ph,True,"241 An Dương Vương, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Dân văn phòng | \nVị trí: An Dương Vương | Võ Văn Kiệt | Kinh Dương Vương | Giáp Quận 8 (gen_random_uuid(), 3p) | Cách Bến xe Miền Tây (gen_random_uuid(), 5p) | \nTiện ích: ĐH Công nghệ TP.HCM | Chợ An Dương Vương | Công viên | \nThực tế: Thuận tiện di chuyển""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
681f2cdf-b7ea-4e20-bec2-0dffad0c7bf0,/kWh,/ng,0,/xe,203,5d7da85b-667f-43ea-8a69-837cb8301886,5800000,355/7 LÊ VĂN LƯƠNG,false,4000,100000,0,0,100000,200000,/ng,/ph,False,"355/7 Lê Văn Lương, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","""Quận 7 - PHÙ HỢP [SINH VIÊN & NGƯỜI ĐI LÀM Q4, Q1] | \nVị trí: Lê Văn Lương | Nguyễn Thị Thập | Trần Xuân Soạn | Giáp Quận 4 (gen_random_uuid(), 3p) | Cách Lotte Mart (gen_random_uuid(), 2p) | \nTiện ích: ĐH Tôn Đức Thắng - Rmit | Lotte Mart | BV FV | \nThực tế: Thiên đường ẩm thực sinh viên, đi Q4 rất gần.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7282649,106.7126125
68fa637b-962d-4094-b008-1a1f924414ff,/kWh,/ng,0,/xe,204,5e227fd3-a78d-4bf3-aca7-24dde5e50077,5800000,355/7 LÊ VĂN LƯƠNG,false,4000,100000,0,0,100000,200000,/ng,/ph,False,"355/7 Lê Văn Lương, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","""Quận 7 - PHÙ HỢP [SINH VIÊN & NGƯỜI ĐI LÀM Q4, Q1] | \nVị trí: Lê Văn Lương | Nguyễn Thị Thập | Trần Xuân Soạn | Giáp Quận 4 (gen_random_uuid(), 3p) | Cách Lotte Mart (gen_random_uuid(), 2p) | \nTiện ích: ĐH Tôn Đức Thắng - Rmit | Lotte Mart | BV FV | \nThực tế: Thiên đường ẩm thực sinh viên, đi Q4 rất gần.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7282649,106.7126125
6a43c714-4f43-4ba6-b644-04486f8037e5,/kWh,/m3,0,/xe,313,5e5b33f6-0dad-4d98-b454-51225f969c7c,3600000,163A ĐƯỜNG SỐ 339,Chưa xác định,4000,25000,0,20000,100000,210000,/ng,/ph,True,"163A đường số 339, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường số 339 | Đỗ Xuân Hợp | Xa lộ Hà Nội | Giáp Quận 2 (gen_random_uuid(), 5p) | Cách Khu CNC (gen_random_uuid(), 10p) | \nTiện ích: ĐH GTVT CS2 | Chợ Phước Long B | Công viên | \nThực tế: Giao thông thuận tiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.824553,106.7690916
6b0bac66-b20b-41c0-a240-6b3f1a53772c,/kWh,/ng,0,/xe,401,62cabee3-a198-4659-94cb-f1387d887be4,2100000,SỐ 8 ĐƯỜNG 32,false,4000,100000,0,0,100000,200000,/ng,/ph,True,"Số 8 Đường 32, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Dân văn phòng | \nVị trí: Đường 32 | Tên Lửa | Kinh Dương Vương | Giáp Tân Phú (gen_random_uuid(), 5p) | Cách AEON Mall (gen_random_uuid(), 3p) | \nTiện ích: Trường THCS Bình Trị Đông | AEON Mall | Công viên Tên Lửa | \nThực tế: Khu dân cư hiện đại""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7703543,106.5995759
6b3815d3-fc2d-44c9-baaf-4bcc017215ef,/kWh,/m3,210000,/xe,109,63d9bbb9-5d6c-4858-ba46-aae8cc5ed134,3400000,163A ĐƯỜNG SỐ 339,Chưa xác định,4000,25000,0,20000,100000,0,/ng,/ph,True,"163A đường số 339, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường số 339 | Đỗ Xuân Hợp | Xa lộ Hà Nội | Giáp Quận 2 (gen_random_uuid(), 5p) | Cách Khu CNC (gen_random_uuid(), 10p) | \nTiện ích: ĐH GTVT CS2 | Chợ Phước Long B | Công viên | \nThực tế: Giao thông thuận tiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.824553,106.7690916
6c249540-8114-4a3b-87b2-40cb53764004,/kWh,/ng,0,/xe,309,647341cd-b623-42ee-a72c-9ca92f6102b9,4200000,13 ĐƯỜNG SỐ 7 QUẬN 2,Chưa xác định,4000,100000,0,0,100000,200000,/ng,/ph,False,"13 Đường số 7, Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Dân văn phòng | \nVị trí: Đường số 7 | Nguyễn Duy Trinh | Mai Chí Thọ | Giáp Quận 1 (gen_random_uuid(), 15p) | Cách Đảo Kim Cương (gen_random_uuid(), 5p) | \nTiện ích: THCS Giồng Ông Tố | Siêu thị | Công viên ven sông | \nThực tế: Khu dân cư văn minh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.783647,106.7658051
6d44be64-0f69-4ab7-a2a1-bb4116ffe178,/kWh,/ng,0,/xe,P.404,6847595f-56c6-4fd7-a04b-66a9d7185882,4300000,NHÀ TRỌ XANH 3,Chưa xác định,4000,400000,0,0,360000,200000,/ng,/ph,True,"70/8 TRẦN THỊ LIỀN (gen_random_uuid(),  ĐƯỜNG B5), Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh","""Nhà Bè - PHÙ HỢP CHUYÊN GIA\nVị trí: Trần Thị Liền | Lê Văn Lương | Giáp Q.7 (gen_random_uuid(), 3p) | Cách Phú Mỹ Hưng (gen_random_uuid(), 5p) \nTiện ích: ĐH RMIT | Vivo City | BV Pháp Việt \nThực tế: Khu biệt thự cao cấp, an ninh tuyệt đối""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.6510014,106.7258641
6fb0e1eb-edb9-447c-9e00-5f81d97b3884,/kWh,/ng,0,/xe,P.305,6945de2e-7e15-4afa-8245-4efa87f3eedd,5400000,131/1R TÔ HIẾN THÀNH,false,4000,100000,0,0,0,100000,/ng,/ng,True,"131/1R TÔ HIẾN THÀNH, Phường 13, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần ngã ba Cách Mạng Tháng 8 | \nThực tế: Hẻm xe tải, kinh doanh vật liệu/nội thất nhộn nhịp | \nTiện ích: Big C Miền Đông, BV Vạn Hạnh, ga Metro tương lai.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7664812,106.6756704
714babf7-bfbc-4738-8e9e-d2f88db159e9,/kWh,/ng,0,/xe,P.003,6ad30377-5bfb-4b3d-90b5-d33e03e5d8ba,4300000,311 VÕ VĂN HÁT,false,3500,80000,0,0,0,150000,/ng,/ph,False,"311 Võ Văn Hát, Phường Long Trường, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Võ Văn Hát | Lã Xuân Oai | Nguyễn Duy Trinh | Giáp Khu CNC (gen_random_uuid(), 7p) | Cách ĐH Tài chính - Marketing (gen_random_uuid(), 3p) | \nTiện ích: ĐH Tài chính - Marketing | Chợ Long Trường | Công viên Long Trường | \nThực tế: Thuận tiện đi học và làm việc""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.816473,106.8096346
7364d505-80e3-4b41-b6fc-58f121d88ab0,/kWh,/ng,0,/xe,403,6b0bf521-42ca-4ad4-96ed-c0aeb8b09f7e,4300000,48/4 ĐÔNG HƯNG THUẬN 40,false,3800,100000,0,0,0,180000,/ng,/ph,False,"48/4 Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP Ở/VP\nVị trí: Đông Hưng Thuận 40 | Gần Nguyễn Văn Quá (gen_random_uuid(), 2p) \nTiện ích: Trường học | Chợ đêm | Bách Hóa Xanh \nThực tế: Hẻm thông xe hơi, khu dân cư ổn định, hạ tầng hoàn thiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8612652,106.6642083
744ed47e-1e3b-4b6b-ba76-be6fb8baa08a,/kWh,/ng,200000,/xe,210,6f7ba2c6-6486-47cc-afc2-8c13a66f1ce3,4200000,"213 TĂNG NHƠN PHÚ (gen_random_uuid(), SỐ 1 ĐS 8)",Chưa xác định,4000,120000,0,0,120000,0,/ng,/ph,True,"213 TĂNG NHƠN PHÚ (gen_random_uuid(), SỐ 1 ĐS 8), Phường Tăng Nhơn Phú B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường số 8 | Lê Văn Việt | Man Thiện | Giáp Khu CNC (gen_random_uuid(), 5p) | Cách Học viện Bưu chính (gen_random_uuid(), 3p) | \nTiện ích: Học viện Bưu chính | Chợ đêm Man Thiện | Công viên | \nThực tế: Gần trường, thuận tiện đi học""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8449268,106.7864288
77717919-2082-4448-b458-42c28d3c58cb,/kWh,/ng,0,/xe,P.108,6fca1cca-6e71-47eb-90eb-639fe3caec9e,2500000,220/18 ÂU CƠ,false,3500,100000,0,0,120000,0,/ng,/ph,True,"220/18 Âu Cơ, Phường 09, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Dân văn phòng | \nVị trí: Âu Cơ | Lạc Long Quân | Lý Thường Kiệt | Giáp Quận 11 (gen_random_uuid(), 5p) | Cách Đầm Sen (gen_random_uuid(), 7p) | \nTiện ích: ĐH Bách Khoa | Chợ Tân Bình | Bệnh viện Tân Phú | \nThực tế: Thuận tiện đi lại và mua sắm""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8060049,106.6638135
78583368-7925-40c3-875b-769d27ac6f21,/kWh,/ng,0,/xe,201,70621a09-ea14-43ff-8a8f-dcce72f8763d,3600000,30/1 NGUYỄN TRỌNG TRÍ,false,4000,100000,0,0,0,150000,/ng,/ph,False,"30/1 Nguyễn Trọng Trí, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Sinh viên | \nVị trí: Kinh Dương Vương | Hồ Học Lãm | Võ Văn Kiệt | Giáp Quận 8 (gen_random_uuid(), 5p) | Cách Bến xe Miền Tây (gen_random_uuid(), 2p) | \nTiện ích: ĐH Kinh tế Tài chính | Siêu thị BigC | Công viên Phú Lâm | \nThực tế: Kết nối đại lộ Võ Văn Kiệt nhanh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
78b6e40b-3884-4ffe-b0f9-88044163d17b,/kWh,/ng,0,/xe,P.002,71148b64-34b3-4234-900a-30be5551c4a4,6500000,25 LONG THÀNH MỸ,false,3500,120000,0,0,0,0,/ng,/ph,False,"25 Long Thành Mỹ, Phường Long Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Công nhân | \nVị trí: Nguyễn Xiển | Lê Văn Việt | Hoàng Hữu Nam | Giáp Dĩ An (gen_random_uuid(), 5p) | Cách Khu CNC (gen_random_uuid(), 10p) | \nTiện ích: ĐH Giao thông Vận tải | Chợ Long Bình | Công viên | \nThực tế: Gần khu công nghệ cao""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8457244,106.8249973
7a5211ef-40c9-46d1-9e42-501ec4692232,/kWh,/ng,0,/xe,NAM4,72f11dbe-9326-4bd1-9fe0-075bf1d90016,1700000,159/16 NGÔ QUYỀN,Chưa xác định,0,0,0,0,300000,0,/ng,/ph,True,"159/16 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần Nguyễn Chí Thanh | \nThực tế: Khu vực tập trung người Hoa, buôn bán tấp nập | \nTiện ích: Chợ Nguyễn Tri Phương, BV Chợ Rẫy, SVĐ Thống Nhất.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7545571,106.6336213
7ab728ea-8c7e-4cab-bbac-4e6d77d2c7ed,/kWh,/m3,0,/xe,306H,755b62b2-f621-4ad1-957c-527cc08fc9a4,3200000,KHU H-HẺM 28 LÒ LU,Chưa xác định,4000,25000,0,20000,100000,180000,/ng,/ph,False,"TÀI LỘC KHU H, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Gia đình | \nVị trí: Vành Đai 3 | Lã Xuân Oai | Nguyễn Duy Trinh | Giáp Khu CNC (gen_random_uuid(), 7p) | Cách KĐT Đông Tăng Long (gen_random_uuid(), 2p) | \nTiện ích: Trường Quốc tế | Siêu thị | Công viên Đông Tăng Long | \nThực tế: N gian sống xanh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8231718,106.6280221
7abe9050-83f4-4704-a8bf-cfcc3dd3a6be,/kWh,/ng,0,/xe,P.022,757eef50-ff01-4c61-982b-016e648d0fd9,3000000,220/18 ÂU CƠ,false,3500,100000,0,0,120000,0,/ng,/ph,True,"220/18 Âu Cơ, Phường 09, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Dân văn phòng | \nVị trí: Âu Cơ | Lạc Long Quân | Lý Thường Kiệt | Giáp Quận 11 (gen_random_uuid(), 5p) | Cách Đầm Sen (gen_random_uuid(), 7p) | \nTiện ích: ĐH Bách Khoa | Chợ Tân Bình | Bệnh viện Tân Phú | \nThực tế: Thuận tiện đi lại và mua sắm""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8060049,106.6638135
7e69ce34-74cf-4b1e-9d08-17d84b65735d,/kWh,/ng,0,/xe,201,7a574010-f90f-4198-9ac3-e66136919115,6600000,563 NGUYỄN DUY TRINH,false,3800,100000,0,0,100000,150000,/ng,/ph,False,"563 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Dân văn phòng | \nVị trí: Nguyễn Duy Trinh | Đồng Văn Cống | Mai Chí Thọ | Giáp Quận 1 (gen_random_uuid(), 15p) | Cách Đảo Kim Cương (gen_random_uuid(), 5p) | \nTiện ích: THPT Giồng Ông Tố | Co.op Food | Công viên ven sông | \nThực tế: Tiện ích đầy đủ, di chuyển thuận tiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.783647,106.7658051
7f3b6cba-e828-46fc-945e-1761e12553ea,/kWh,/ng,0,/xe,401,7aa32b8c-d8f3-4788-a4cb-aeec08d111eb,3400000,235 CHỢ LỚN,Chưa xác định,3800,100000,0,0,0,150000,/ng,/ph,True,"27 văn chung, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Người đi làm | \nVị trí: Văn Chung | Cộng Hòa | Trường Chinh | Giáp Quận 12 (gen_random_uuid(), 10p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 7p) | \nTiện ích: ĐH Tài nguyên | Siêu thị Co.opmart | Công viên Hoàng Văn Thụ | \nThực tế: Giao thông thuận tiện, gần sân bay""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8044247,106.6468455
806c8d48-9f59-4f8a-9815-376e12f0344a,/kWh,/ng,0,/xe,MR109-307,7abffad1-6224-425c-b663-683c657c1439,4990000,38/3-5-7 NGUYỄN VĂN TRỖI,Chưa xác định,4000,120000,0,0,100000,200000,/ng,/ph,False,"38/3-5-7 Nguyễn Văn Trỗi, Phường 04, Quận Phú Nhuận, Thành phố Hồ Chí Minh","""Quận Phú Nhuận - PHÙ HỢP Dân văn phòng | \nVị trí: Nguyễn Văn Trỗi | Hoàng Văn Thụ | Huỳnh Văn Bánh | Giáp Quận 1 (gen_random_uuid(), 5p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Tài nguyên | Siêu thị Co.opmart | Công viên Hoàng Văn Thụ | \nThực tế: Giao thông thuận lợi""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8010061,106.6797643
814b7435-db55-4d77-8698-f6c6d472efa7,/kWh,/ng,150000,/xe,G3,7b8e6b5e-1a74-4c9c-b669-4aadb651d394,4200000,127 ĐƯỜNG SỐ 82,false,3800,100000,0,0,0,0,/ng,/ph,True,"127 đường số 82, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Chuyên gia | \nVị trí: Đường số 82 | Đồng Văn Cống | Mai Chí Thọ | Giáp Quận 2 (gen_random_uuid(), 5p) | Cách UBND Thủ Đức (gen_random_uuid(), 2p) | \nTiện ích: THPT Lương Thế Vinh | Chợ Thạnh Mỹ Lợi | Công viên Thạnh Mỹ Lợi | \nThực tế: Khu dân cư mới, hiện đại""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.769795,106.7606185
816b012f-4d03-4083-b041-03e0e43edbd6,/kWh,/ng,0,/xe,NAM7,7c9710f6-1ef3-4fba-b77f-def6cfd24e22,1700000,159/16 NGÔ QUYỀN,Chưa xác định,0,0,0,0,300000,0,/ng,/ph,True,"159/16 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần Nguyễn Chí Thanh | \nThực tế: Khu vực tập trung người Hoa, buôn bán tấp nập | \nTiện ích: Chợ Nguyễn Tri Phương, BV Chợ Rẫy, SVĐ Thống Nhất.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7545571,106.6336213
8211f25f-9110-4315-99c9-d53ee5f7d286,/kWh,/ng,0,/xe,NAM6,7efa587c-05ea-472d-8026-956e53864526,1700000,159/16 NGÔ QUYỀN,Chưa xác định,0,0,0,0,300000,0,/ng,/ph,True,"159/16 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần Nguyễn Chí Thanh | \nThực tế: Khu vực tập trung người Hoa, buôn bán tấp nập | \nTiện ích: Chợ Nguyễn Tri Phương, BV Chợ Rẫy, SVĐ Thống Nhất.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7545571,106.6336213
84f28d3c-165f-4d27-b8f7-b324f8a0d113,/kWh,/m3,0,/xe,110H,7f0c25de-f041-44a8-b0b7-96141541f793,3200000,KHU H-HẺM 28 LÒ LU,Chưa xác định,4000,25000,0,20000,100000,180000,/ng,/ph,False,"TÀI LỘC KHU H, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Gia đình | \nVị trí: Vành Đai 3 | Lã Xuân Oai | Nguyễn Duy Trinh | Giáp Khu CNC (gen_random_uuid(), 7p) | Cách KĐT Đông Tăng Long (gen_random_uuid(), 2p) | \nTiện ích: Trường Quốc tế | Siêu thị | Công viên Đông Tăng Long | \nThực tế: N gian sống xanh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8231718,106.6280221
866864c3-c61b-4336-b960-cdb8c06a6565,/kWh,/ng,0,/xe,P604,7f135cb3-a0cc-4c8c-95ed-4303325fef5f,6600000,282/6A BHN,Chưa xác định,4000,100000,0,0,0,200000,/ng,/ph,True,"282/6A bùi hữu nghĩa, Phường 02, Quận Bình Thạnh, Thành phố Hồ Chí Minh","""BÌNH THẠNH - PHỐ CHỢ ĐÊM | \nVị trí: Bùi Hữu Nghĩa - Sát Chợ Bà Chiểu | \nTiện ích: Chợ Bà Chiểu, UBND Quận Bình Thạnh, BV Gia Định | \nThực tế: Vị trí vàng để kinh doanh ẩm thực và thời trang hẻm.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.780093,106.6994812
86f7be37-15a0-465f-9648-158226c850a7,/kWh,/m3,0,/xe,P328,8192125c-ef4c-487a-b510-56fb2811f798,1800000,PHÒNG TRỌ 176,Chưa xác định,4000,30000,50000,0,80000,80000,/ng,/ph,False,"176 Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh",,,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.73785,106.729695
8736df1a-02d2-41f1-aa70-9690bd02dcad,/kWh,/ng,0,/xe,MR109-301,82f2a64e-45ba-4d7a-9702-ff0d08751188,6990000,38/3-5-7 NGUYỄN VĂN TRỖI,Chưa xác định,4000,120000,0,0,100000,200000,/ng,/ph,False,"38/3-5-7 Nguyễn Văn Trỗi, Phường 04, Quận Phú Nhuận, Thành phố Hồ Chí Minh","""Quận Phú Nhuận - PHÙ HỢP Dân văn phòng | \nVị trí: Nguyễn Văn Trỗi | Hoàng Văn Thụ | Huỳnh Văn Bánh | Giáp Quận 1 (gen_random_uuid(), 5p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Tài nguyên | Siêu thị Co.opmart | Công viên Hoàng Văn Thụ | \nThực tế: Giao thông thuận lợi""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8010061,106.6797643
88a078e6-39b1-4cf3-8bad-1dad7f61d3c0,/kWh,/ng,0,/xe,NAM5,830b582b-81fd-4323-95f4-2f226caab555,1700000,159/16 NGÔ QUYỀN,Chưa xác định,0,0,0,0,300000,0,/ng,/ph,True,"159/16 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần Nguyễn Chí Thanh | \nThực tế: Khu vực tập trung người Hoa, buôn bán tấp nập | \nTiện ích: Chợ Nguyễn Tri Phương, BV Chợ Rẫy, SVĐ Thống Nhất.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7545571,106.6336213
88d05054-e77b-48d3-bd55-5bc1d0839de4,/kWh,/ng,200000,/xe,102,838b0c2b-a4f2-4a4f-9dbd-a43faa7bdd11,4700000,36/4/3 HUỲNH VĂN NGHỆ,false,4000,100000,0,0,0,0,/ng,/ph,True,"36/4/3 HUỲNH VĂN NGHỆ, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Người đi làm | \nVị trí: Huỳnh Văn Nghệ | Phạm Văn Bạch | Trường Chinh | Giáp Gò Vấp (gen_random_uuid(), 3p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Công nghiệp | Chợ Phạm Văn Bạch | Công viên Gia Định | \nThực tế: Thuận tiện di chuyển và mua sắm""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7989297,106.7209052
8b66f2a7-3218-4f91-bc2c-e81c8f0efd19,/kWh,/ng,200000,/xe,304,84371bee-e3d7-4f20-9fab-593005110025,5200000,36/4/3 HUỲNH VĂN NGHỆ,false,4000,100000,0,0,0,0,/ng,/ph,True,"36/4/3 HUỲNH VĂN NGHỆ, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Người đi làm | \nVị trí: Huỳnh Văn Nghệ | Phạm Văn Bạch | Trường Chinh | Giáp Gò Vấp (gen_random_uuid(), 3p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Công nghiệp | Chợ Phạm Văn Bạch | Công viên Gia Định | \nThực tế: Thuận tiện di chuyển và mua sắm""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7989297,106.7209052
