"id","kitchen","desk","bed","elevator","tivi","mattress","cooling_type","pet","parking_space","toilet","time","gatelock","room_area","bancony","fridge","washer","hotwater","air_conditioner","kitchent_sink","window","drying_yard","wardrobe","floor","skylight","attic","created_at","updated_at"
"ef4f321e-53ee-4301-9192-0e715dd92571",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ef6669f5-5d47-4202-b17e-0a1a6608b8a8",True,False,False,False,False,False,"Phòng Studio",True,"Bãi ngoài","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,True,True,True,True,"Chung",False,"Lầu 3",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"f163fadb-b239-4a66-a996-1fa8b2d9ee5c",True,False,False,True,False,True,"Duplex",True,"Chung","Riêng","Tự do","Vân tay","25m",False,False,NULL,False,True,True,False,"Chung",False,"Lầu 4",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"f47724e3-2bcb-430f-97c2-dce65517b868",True,False,True,False,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","","25m2",True,True,NULL,True,True,True,True,"Chung",True,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"f5ac0fd0-ca36-462a-9ec3-a3793291dfe3",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","25m2",False,False,False,False,True,True,False,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"f63b04e4-91ab-4a5c-8386-f57ce88ef667",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",True,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"f747174d-c75f-4d76-9284-eb976ba985df",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","26m2",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"f9cb7274-562a-400c-b40c-68101982bfb5",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"fcb7e4bd-aa2c-4c43-a515-040767e9812f",True,False,False,False,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","18m2",False,True,NULL,False,True,True,False,"Chung",True,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"fd0efc6b-2a1b-4c1f-9083-76ff1fb5f519",True,False,False,False,False,False,"Phòng Studio",True,"Bãi ngoài","Riêng","Tự do","Khóa thường","20m2",False,True,False,False,False,True,True,"Chung",True,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"fd1eb492-8d44-4270-9f37-09be88d45179",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"fd9b2c0d-51da-4b06-b8d2-8ad0d3ecabb5",True,False,False,True,False,False,"Duplex",False,"Chung","Riêng","Tự do","Vân tay","25m2",False,False,NULL,True,True,True,True,"Chung",True,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ff7b618c-a377-48f8-8bb4-355b709194b8",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,False,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
